Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0151456517129,02/25/2016 17:19:08,60.015146333404,1,1,0,3.47612452507019,0,0,0,0,3.23772437695879E-05,0,0,0,0
2,70.0310148273665,02/25/2016 17:19:18,10.0154170885466,2,1,0.999893069267273,3.62483286857605,0.002781378958569,0,0.010064757887586,0,0.000907182693481445,0,0,0,0
3,80.0464158209853,02/25/2016 17:19:28,20.0308178967053,2,1,0.999713122844696,3.63115048408508,0.005562776840237,0,0.020156340171983,0,0.000583171844482422,0,0,0,0
4,90.0620931701785,02/25/2016 17:19:38,30.0464954213337,2,1,0.999713122844696,3.63601016998291,0.008344267507283,0,0.030263526058149,0,0.000452162057626992,0,0,0,0
5,100.077520368806,02/25/2016 17:19:48,40.0619226400108,2,1,0.999713122844696,3.63973593711853,0.011125664485226,0,0.040381930233152,0,0.000355234136804938,0,0,0,0
6,110.092978218471,02/25/2016 17:19:58,50.0773804846639,2,1,0.999893069267273,3.64281392097473,0.013907115638614,0,0.050509902374714,0,0.000290685886284336,0,0,0,0
7,120.108522427374,02/25/2016 17:20:08,60.0929247186289,2,1,0.999713122844696,3.64540576934814,0.01668859548192,0,0.060645871838844,0,0.000259208667557687,0,0,0,0
8,130.123953625924,02/25/2016 17:20:18,70.1083559372289,2,1,0.999893069267273,3.64767360687256,0.019465699683114,0,0.070772796554525,0,0.000226079951971769,0,0,0,0
9,140.139608243726,02/25/2016 17:20:28,80.12401061518,2,1,0.999533176422119,3.64977955818176,0.022251528294509,0,0.080937660443784,0,0.000226783755351789,0,0,0,0
10,150.154981739128,02/25/2016 17:20:38,90.1393840053209,2,1,0.999713122844696,3.65188550949097,0.025032960707562,0,0.091092331845661,0,0.00019440651522018,0,0,0,0
11,160.170490239446,02/25/2016 17:20:48,100.154892605888,2,1,0.999713122844696,3.65366721153259,0.027814441640336,0,0.101252468070671,0,0.000193158455658704,0,0,0,0
12,170.171066541426,02/25/2016 17:20:58,110.155469128415,2,1,0.999893069267273,3.6554491519928,0.030591771236897,0,0.111402303736038,0,0.000161960197146982,0,0,0,0
13,180.185823903343,02/25/2016 17:21:08,120.170226174548,2,1,0.999893069267273,3.65706920623779,0.033373059387058,0,0.121571328044722,0,0.000162029260536656,0,0,0,0
14,190.201376678497,02/25/2016 17:21:18,130.185778934665,2,1,0.999713122844696,3.658527135849,0.036154513528861,0,0.131745443830624,0,0.000161525211296976,0,0,0,0
15,200.216830402929,02/25/2016 17:21:28,140.201232679146,2,1,0.999893069267273,3.66014695167541,0.038935940943615,0,0.141923738717162,0,0.000161981588462368,0,0,0,0
16,210.232363178468,02/25/2016 17:21:38,150.216765474735,2,1,0.999893069267273,3.66176700592041,0.041717416818419,0,0.1521064576535,0,0.000162029260536656,0,0,0,0
17,220.247821960447,02/25/2016 17:21:48,160.232224226639,2,1,0.999893069267273,3.66322469711304,0.0444988948307,0,0.162293314469734,0,0.000161479198141024,0,0,0,0
18,230.263327688888,02/25/2016 17:21:58,170.247729955081,2,1,0.999713122844696,3.66452074050903,0.0472803683104,0,0.172484158183772,0,0.000129604333778843,0,0,0,0
19,240.278785809225,02/25/2016 17:22:08,180.263188070405,2,1,0.999893069267273,3.66597867012024,0.050061832035203,0,0.18267897283396,0,0.000161981588462368,0,0,0,0
20,250.294303562498,02/25/2016 17:22:18,190.27870582869,2,1,0.999713122844696,3.66727471351624,0.052843309670228,0,0.192877760458596,0,9.72270936472341E-05,0,0,0,0
21,260.309802388817,02/25/2016 17:22:28,200.294204680072,2,1,0.999893069267273,3.66873264312744,0.055624773407937,0,0.203080438783001,0,0.000129604333778843,0,0,0,0
22,270.325292503525,02/25/2016 17:22:38,210.309694769717,2,1,0.999713122844696,3.67002844810486,0.058406232383705,0,0.213286869669356,0,0.000129201755044051,0,0,0,0
23,280.340762523382,02/25/2016 17:22:48,220.325164794587,2,1,0.999893069267273,3.67164826393127,0.061187678405196,0,0.223497169741712,0,0.000129156207549386,0,0,0,0
24,290.356404590047,02/25/2016 17:22:58,230.340806966513,2,1,0.999893069267273,3.67310619354248,0.063969152301005,0,0.233711456916911,0,0.000161981588462368,0,0,0,0
25,300.371786045195,02/25/2016 17:23:08,240.356188301363,2,1,0.999713122844696,3.67440223693848,0.066746283168874,0,0.243913686230434,0,0.00012920270091854,0,0,0,0
26,310.387255869567,02/25/2016 17:23:18,250.371658241021,2,1,0.999713122844696,3.67569828033447,0.069532047729263,0,0.254151472524162,0,0.000129202817333862,0,0,0,0
27,320.402779106443,02/25/2016 17:23:28,260.387181382661,2,1,0.999713122844696,3.6771559715271,0.072313531103562,0,0.264377472540766,0,0.000129556661704555,0,0,0,0
28,330.418306849498,02/25/2016 17:23:38,270.402709135741,2,1,0.999713122844696,3.6784520149231,0.075095013040376,0,0.27460733832166,0,9.71794142969884E-05,0,0,0,0
29,340.433743050458,02/25/2016 17:23:48,280.418145346725,2,1,0.999893069267273,3.67974805831909,0.077876491787552,0,0.284841089715876,0,9.72270936472341E-05,0,0,0,0
30,350.449236348062,02/25/2016 17:23:58,290.433638614255,2,1,0.999713122844696,3.68136787414551,0.080657916099326,0,0.295078469980798,0,0.000129604333778843,0,0,0,0
31,360.464823633829,02/25/2016 17:24:08,300.449225920071,2,1,0.999893069267273,3.68282580375671,0.083439393503395,0,0.305319956755381,0,0.000129604333778843,0,0,0,0
32,370.480234010725,02/25/2016 17:24:18,310.464636286943,2,1,0.999713122844696,3.68428373336792,0.086220799058104,0,0.3155650460537,0,0.00019440651522018,0,0,0,0
33,380.495722085372,02/25/2016 17:24:28,320.480124376627,2,1,1.00007307529449,3.68557953834534,0.088997959603501,0,0.325798324646103,0,0.000129556661704555,0,0,0,0
34,390.511320453632,02/25/2016 17:24:38,330.495722719824,2,1,0.999533176422119,3.68671369552612,0.091783780086183,0,0.336067297662317,0,0.000129604333778843,0,0,0,0
35,400.526638681929,02/25/2016 17:24:48,340.511041123556,2,1,0.999893069267273,3.68817162513733,0.094560927959123,0,0.346308082835453,0,9.72270936472341E-05,0,0,0,0
36,410.542218819964,02/25/2016 17:24:58,350.526621171367,2,1,0.999713122844696,3.68962955474854,0.097346697521461,0,0.356584442406297,0,0.000161029602168128,0,0,0,0
37,420.557696954952,02/25/2016 17:25:08,360.542099281294,2,1,0.999893069267273,3.69092535972595,0.100128185155672,0,0.366848633836502,0,0.000161981588462368,0,0,0,0
38,430.573203345035,02/25/2016 17:25:18,370.55760563629,2,1,0.999893069267273,3.69222140312195,0.102909740791408,0,0.377116863311426,0,0.000129202395328321,0,0,0,0
39,440.588693334432,02/25/2016 17:25:28,380.573095630699,2,1,0.999893069267273,3.69367933273315,0.105686862575506,0,0.387372321367199,0,0.00019440651522018,0,0,0,0
40,450.604250570653,02/25/2016 17:25:38,390.588652851883,2,1,0.999533176422119,3.69481325149536,0.108472673108918,0,0.397663524600302,0,0.000129604333778843,0,0,0,0
41,460.619649413937,02/25/2016 17:25:48,400.604051785391,2,1,0.999713122844696,3.69610905647278,0.111249802395321,0,0.407926205532941,0,0.000129604333778843,0,0,0,0
42,470.635201216678,02/25/2016 17:25:58,410.619603492896,2,1,0.999533176422119,3.69740509986877,0.114035603098995,0,0.418224499786047,0,0.000160977346240543,0,0,0,0
43,480.650718573969,02/25/2016 17:26:08,420.635120840161,2,1,0.999713122844696,3.69853901863098,0.116817088033592,0,0.42851039585198,0,9.68780514085665E-05,0,0,0,0
44,490.666168854858,02/25/2016 17:26:18,430.65057112105,2,1,0.999893069267273,3.6998348236084,0.119598553160288,0,0.438799750041272,0,0.000129154839669354,0,0,0,0
45,500.681650734135,02/25/2016 17:26:28,440.666052995315,2,1,0.999893069267273,3.70113086700439,0.122379961073582,0,0.449092271098763,0,0.000160479263286106,0,0,0,0
46,510.697179760373,02/25/2016 17:26:38,450.681582021553,2,1,0.999713122844696,3.7022647857666,0.125161429291539,0,0.459388527195123,0,0.000129201536765322,0,0,0,0
47,520.712643354289,02/25/2016 17:26:48,460.697045655569,2,1,0.999893069267273,3.7035608291626,0.127942901642774,0,0.469688199654135,0,9.69260509009473E-05,0,0,0,0
48,530.728139579155,02/25/2016 17:26:58,470.712541940583,2,1,0.999893069267273,3.70485663414001,0.130724365796559,0,0.479991276897541,0,9.68776585068554E-05,0,0,0,0
49,540.743622150148,02/25/2016 17:27:09,480.728024426365,2,1,0.999713122844696,3.70599055290222,0.133505864030809,0,0.490297849560723,0,0.000129202438984066,0,0,0,0
50,550.75913399376,02/25/2016 17:27:19,490.743536290027,2,1,0.999893069267273,3.70712447166443,0.136287332902096,0,0.500607613736299,0,9.71794142969884E-05,0,0,0,0
51,560.774614259034,02/25/2016 17:27:29,500.759016545276,2,1,0.999713122844696,3.70825839042664,0.139068788327424,0,0.510920581772755,0,9.68783715507016E-05,0,0,0,0
52,570.790170773464,02/25/2016 17:27:39,510.774573039656,2,1,0.999533176422119,3.70939230918884,0.141850239557598,0,0.521236805359098,0,0.000129556661704555,0,0,0,0
53,580.805597987128,02/25/2016 17:27:49,520.790000258333,2,1,0.999893069267273,3.71068835258484,0.144631684202088,0,0.531556255855938,0,9.68781096162275E-05,0,0,0,0
54,590.821115529878,02/25/2016 17:27:59,530.805517821133,2,1,0.999893069267273,3.71166038513184,0.147413175389994,0,0.541878929049554,0,0.000129604333778843,0,0,0,0
55,600.83658288312,02/25/2016 17:28:09,540.820985154325,2,1,0.999713122844696,3.71295619010925,0.150194611252174,0,0.552204554067012,0,0.000129604333778843,0,0,0,0
56,610.85215302636,02/25/2016 17:28:19,550.836555312602,2,1,0.999893069267273,3.71392822265625,0.152976068214731,0,0.562533236428052,0,0.00012920013978146,0,0,0,0
57,620.867572425639,02/25/2016 17:28:29,560.851974686819,2,1,0.999893069267273,3.71506214141846,0.155757539544349,0,0.572864939892658,0,0.000129604333778843,0,0,0,0
58,630.883082234203,02/25/2016 17:28:39,570.86748453047,2,1,0.999893069267273,3.71587204933166,0.158538997359445,0,0.583199441698971,0,6.46010375930928E-05,0,0,0,0
59,640.898563717498,02/25/2016 17:28:49,580.882965978678,2,1,0.999893069267273,3.71684408187866,0.161320481650708,0,0.593536724929998,0,6.48021668894216E-05,0,0,0,0
60,650.914111149396,02/25/2016 17:28:59,590.898513525862,2,1,0.999893069267273,3.71797800064087,0.164101962815945,0,0.603876649798109,0,9.71794142969884E-05,0,0,0,0
61,660.914412378985,02/25/2016 17:29:09,600.898814785526,2,1,0.999893069267273,3.71878790855408,0.166879229678807,0,0.614203452102801,0,6.48021668894216E-05,0,0,0,0
62,670.929444778206,02/25/2016 17:29:19,610.913847039386,2,1,0.999713122844696,3.71975994110107,0.169660589980655,0,0.624547897519588,0,9.69271277426742E-05,0,0,0,0
63,680.944965298342,02/25/2016 17:29:29,620.929367564535,2,1,0.999893069267273,3.72040796279907,0.172442020340973,0,0.634895021616282,0,9.66251463978551E-05,0,0,0,0
64,690.960405449101,02/25/2016 17:29:39,630.944807735343,2,1,0.999713122844696,3.72121787071228,0.175223441234101,0,0.645244383947729,0,3.24249267578125E-05,0,0,0,0
65,700.975932555577,02/25/2016 17:29:49,640.960334831794,2,1,0.999713122844696,3.72202777862549,0.178004849983052,0,0.6555956811504,0,6.46010375930928E-05,0,0,0,0
66,710.991369513415,02/25/2016 17:29:59,650.975771789632,2,1,0.999533176422119,3.7225136756897,0.180786326230045,0,0.665949438166304,0,3.23772437695879E-05,0,0,0,0
67,721.006983705931,02/25/2016 17:30:09,660.991386353068,2,1,0.999713122844696,3.72348570823669,0.183567795889456,0,0.676305088642171,0,6.48021668894216E-05,0,0,0,0
68,731.022296405512,02/25/2016 17:30:19,671.006698706792,2,1,0.999713122844696,3.7239716053009,0.186344970305332,0,0.68664661941647,0,6.48021668894216E-05,0,0,0,0
69,741.037913630551,02/25/2016 17:30:29,681.022315896744,2,1,0.999713122844696,3.7246196269989,0.189130754000446,0,0.697021938458664,0,3.21767438435927E-05,0,0,0,0
70,751.053374913735,02/25/2016 17:30:39,691.037777189952,2,1,0.999533176422119,3.72510552406311,0.191912206565385,0,0.707382830472166,0,3.22776722896378E-05,0,0,0,0
71,761.068866988304,02/25/2016 17:30:49,701.053269259509,2,1,0.999713122844696,3.7259156703949,0.194693684843923,0,0.717745386981661,0,6.48021668894216E-05,0,0,0,0
72,771.084396099754,02/25/2016 17:30:59,711.068798370959,2,1,0.999533176422119,3.72623944282532,0.19747520070047,0,0.728109612998695,0,0,0,0,0,0
