Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0131214395052,11/05/2015 10:17:58,60.0131220209521,1,1,0,3.43506669998169,0,0,0,0,3.22768028127029E-05,0,0,0,0
2,70.0285984077735,11/05/2015 10:18:08,10.0150451496609,2,1,0.999833703041077,3.53640723228455,0.002781355521125,0,0.009816625554406,0,0.00119795801583678,0,0,0,0
3,80.0290425834722,11/05/2015 10:18:18,20.0154896762328,2,1,1.00001430511475,3.54433965682983,0.00555869494494,0,0.019650447899583,0,0.000712257460691035,0,0,0,0
4,90.0440326009388,11/05/2015 10:18:28,30.0304793578636,2,1,0.999833703041077,3.54935812950134,0.008335789096554,0,0.029500675535721,0,0.000485658645629883,0,0,0,0
5,100.044537562902,11/05/2015 10:18:38,40.0309845203256,2,1,0.999653100967407,3.55259585380554,0.011117354985677,0,0.039377976419337,0,0.000291395175736398,0,0,0,0
6,110.060070827217,11/05/2015 10:18:48,50.0465177896535,2,1,0.999833703041077,3.55486226081848,0.013898796287265,0,0.049262451913249,0,0.00019426345534157,0,0,0,0
7,120.075678030527,11/05/2015 10:18:58,60.062125033063,2,1,0.999653100967407,3.55648112297058,0.01668027870574,0,0.059152707336433,0,0.000161886215209961,0,0,0,0
8,130.076019530722,11/05/2015 10:19:08,70.0624665132079,2,1,1.00001430511475,3.55809998512268,0.019457524881351,0,0.069032222615942,0,0.000161886215209961,0,0,0,0
9,140.090696258579,11/05/2015 10:19:18,80.0771432109904,2,1,0.999833703041077,3.55907130241394,0.0222345284936,0,0.078914352732692,0,9.7131727670785E-05,0,0,0,0
10,150.106100652205,11/05/2015 10:19:28,90.0925472938428,2,1,0.999653100967407,3.56020450592041,0.025020147646938,0,0.088830235349225,0,9.7131727670785E-05,0,0,0,0
11,160.121683956042,11/05/2015 10:19:38,100.108130627754,2,1,0.999833703041077,3.56117582321167,0.027801631992703,0,0.098734100261953,0,9.7131727670785E-05,0,0,0,0
12,170.137260307578,11/05/2015 10:19:48,110.123706964253,2,1,1.00001430511475,3.56198525428772,0.030583128786889,0,0.108640566685557,0,6.47544875391759E-05,0,0,0,0
13,180.137609817705,11/05/2015 10:19:58,120.124056785154,2,1,0.999653100967407,3.56279468536377,0.033360383545911,0,0.118534339605443,0,9.7131727670785E-05,0,0,0,0
