Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0049500871396,11/12/2015 10:10:17,60.0049506585593,1,1,0,3.32886981964111,0,0,0,0,0,0,0,0,0
2,70.0063455807221,11/12/2015 10:10:27,10.0009216788636,2,1,0.999833703041077,3.44915080070496,0.002777632782497,0,0.009551621211808,0,0.00113320350646973,0,0,0,0
3,80.0087351116335,11/12/2015 10:10:37,20.0033109040154,2,1,0.999833703041077,3.46307301521301,0.005555655347043,0,0.019153393659783,0,0.000841808330733329,0,0,0,0
4,90.018328265778,11/12/2015 10:10:48,30.0129040631723,2,1,1.00001430511475,3.47440505027771,0.008335699347943,0,0.028796828781146,0,0.000679922115523368,0,0,0,0
5,100.023491834105,11/12/2015 10:10:58,40.0180679372595,2,1,0.999833703041077,3.48428010940552,0.011114487452947,0,0.038465441876828,0,0.000582790351472795,0,0,0,0
6,110.030211719282,11/12/2015 10:11:08,50.0247878274482,2,1,0.999833703041077,3.49350762367249,0.013893701408473,0,0.048162088442776,0,0.000550413154996932,0,0,0,0
7,120.037553559778,11/12/2015 10:11:18,60.0321294273464,2,1,0.999833703041077,3.5019257068634,0.016673024959961,0,0.0578833679367,0,0.000485658645629883,0,0,0,0
8,130.037815494431,11/12/2015 10:11:28,70.0323915624976,2,1,0.999833703041077,3.50969624519348,0.019450396022114,0,0.067620467337326,0,0.000485658645629883,0,0,0,0
9,140.038683610211,11/12/2015 10:11:38,80.0332596782776,2,1,0.999833703041077,3.51746654510498,0.022227953413838,0,0.077379543056324,0,0.000485658645629883,0,0,0,0
10,150.045462677432,11/12/2015 10:11:48,90.0400387605358,2,1,0.999833703041077,3.52442765235901,0.025007141315005,0,0.08716452702849,0,0.000485658645629883,0,0,0,0
11,160.047246774072,11/12/2015 10:11:58,100.041822857176,2,1,0.999653100967407,3.53106498718262,0.027784894057671,0,0.096963580027936,0,0.000485658645629883,0,0,0,0
12,170.052060568345,11/12/2015 10:12:08,110.046636646437,2,1,1.00001430511475,3.53737854957581,0.030563540835583,0,0.106783947068743,0,0.00038852691068314,0,0,0,0
13,180.055017128105,11/12/2015 10:12:18,120.049593241284,2,1,0.999833703041077,3.54336833953857,0.03334162612949,0,0.116619299858891,0,0.000453281390946358,0,0,0,0
14,190.058921673244,11/12/2015 10:12:28,130.053497911735,2,1,0.999833703041077,3.5487105846405,0.036120023345821,0,0.126471535931638,0,0.000356149685103446,0,0,0,0
15,200.065651437967,11/12/2015 10:12:38,140.060227631346,2,1,0.999833703041077,3.5535671710968,0.038899184681617,0,0.136340645907154,0,0.000323772430419922,0,0,0,0
16,210.072369453498,11/12/2015 10:12:48,150.066945591739,2,1,0.999653100967407,3.55712866783142,0.041678348810236,0,0.146221786920903,0,0.00019426345534157,0,0,0,0
17,220.082990321116,11/12/2015 10:12:58,160.077566539556,2,1,0.999833703041077,3.56020450592041,0.044458591427101,0,0.156116155600174,0,0.00019426345534157,0,0,0,0
18,230.091617124249,11/12/2015 10:13:08,170.086193202341,2,1,0.999653100967407,3.56230902671814,0.047238272904797,0,0.166015383080531,0,0.000129508975078352,0,0,0,0
