Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,1005.94824011521,11/10/2015 10:00:40,1005.94824047611,1,1,0,3.77729320526123,0,0,0,0,3.23772437695879E-05,0,0,0,0
2,1015.94892845831,11/10/2015 10:00:50,10.0004427321064,2,1,0.999833703041077,3.86195945739746,0.002777849946894,0,0.010716157652267,0,0.000712299370206893,0,0,0,0
3,1025.96429091758,11/10/2015 10:01:00,20.0158051763427,2,1,1.00019490718842,3.86730170249939,0.005559891761848,0,0.021468158328461,0,0.000420904165366665,0,0,0,0
4,1035.96441010957,11/10/2015 10:01:10,30.0159243532945,2,1,1.00019490718842,3.87037754058838,0.008337649186055,0,0.032214824527873,0,0.000291395175736398,0,0,0,0
5,1045.98000071157,11/10/2015 10:01:20,40.0315149603051,2,1,0.999833703041077,3.87280583381653,0.011119724237282,0,0.042986079280732,0,0.000226640695473179,0,0,0,0
6,1055.98000911787,11/10/2015 10:01:30,50.0315235771323,2,1,1.00001430511475,3.87491035461426,0.01389747410856,0,0.053746598160331,0,0.000226640695473179,0,0,0,0
7,1065.99546400214,11/10/2015 10:01:40,60.046978366165,2,1,0.999833703041077,3.87652921676636,0.016679510266694,0,0.064528942660038,0,0.000161886215209961,0,0,0,0
8,1076.01101221866,11/10/2015 10:01:50,70.0625265826885,2,1,0.999833703041077,3.87814807891846,0.019461535502467,0,0.075315782941014,0,0.000129508975078352,0,0,0,0
9,1086.02655749286,11/10/2015 10:02:00,80.0780717917279,2,1,0.999833703041077,3.87960505485535,0.022243569328595,0,0.086106964602055,0,0.00012910611985717,0,0,0,0
10,1096.04169580436,11/10/2015 10:02:10,90.093210078156,2,1,0.999833703041077,3.88106203079224,0.025021226582659,0,0.096885272942661,0,0.000129508975078352,0,0,0,0
11,1106.04209568984,11/10/2015 10:02:20,100.09360996364,2,1,1.00001430511475,3.88235712051392,0.02780325910244,0,0.107684512666919,0,0.000129508975078352,0,0,0,0
12,1116.05760271386,11/10/2015 10:02:30,110.109116982645,2,1,0.999833703041077,3.88381409645081,0.030585268145398,0,0.118487548760288,0,9.7131727670785E-05,0,0,0,0
13,1126.07350124212,11/10/2015 10:02:40,120.125015606143,2,1,0.999833703041077,3.8852710723877,0.033367332307318,0,0.129294645339741,0,0.000129508975078352,0,0,0,0
14,1136.08872564284,11/10/2015 10:02:50,130.140239891576,2,1,0.999833703041077,3.88656616210937,0.036149282049448,0,0.140105134350191,0,9.7131727670785E-05,0,0,0,0
15,1146.10385160359,11/10/2015 10:03:00,140.155365932532,2,1,1.00019490718842,3.88802313804626,0.038926948947028,0,0.150902707843301,0,0.000161886215209961,0,0,0,0
16,1156.11999204384,11/10/2015 10:03:10,150.171506407869,2,1,1.00001430511475,3.88931822776794,0.041713317807321,0,0.161737931019551,0,0.000161886215209961,0,0,0,0
17,1166.13509087208,11/10/2015 10:03:20,160.18660512082,2,1,0.999833703041077,3.89061331748962,0.044495176256397,0,0.172559400108514,0,0.000129508975078352,0,0,0,0
18,1176.15093928062,11/10/2015 10:03:30,170.202453534372,2,1,1.00001430511475,3.89207029342651,0.047277279428641,0,0.183385614521154,0,0.000129508975078352,0,0,0,0
19,1186.16648682046,11/10/2015 10:03:40,180.218001094261,2,1,1.00001430511475,3.8935272693634,0.050059308025629,0,0.194215292106346,0,0.000129508975078352,0,0,0,0
20,1196.18210847974,11/10/2015 10:03:50,190.233623099405,2,1,1.00019490718842,3.89482235908508,0.052841342010701,0,0.205048826930442,0,0.000129508975078352,0,0,0,0
21,1206.19712949936,11/10/2015 10:04:00,200.248643778171,2,1,0.999833703041077,3.89595556259155,0.055623205490492,0,0.215885115668937,0,0.000129508975078352,0,0,0,0
22,1216.21316386063,11/10/2015 10:04:10,210.264678134435,2,1,1.00001430511475,3.89741253852844,0.058405368115162,0,0.226726468686359,0,0.000129508975078352,0,0,0,0
23,1226.21325718826,11/10/2015 10:04:20,220.264771552286,2,1,1.00001430511475,3.89870762825012,0.061183082636381,0,0.237554217442564,0,0.000129508975078352,0,0,0,0
24,1236.22817210885,11/10/2015 10:04:30,230.279686437789,2,1,0.999833703041077,3.90016460418701,0.063960728615494,0,0.248385491590566,0,0.000129508975078352,0,0,0,0
25,1246.22855922255,11/10/2015 10:04:40,240.280073496354,2,1,0.999833703041077,3.90145969390869,0.066742703721882,0,0.259237346080984,0,9.7131727670785E-05,0,0,0,0
26,1256.228799957,11/10/2015 10:04:50,250.280314346084,2,1,0.999653100967407,3.90259289741516,0.069520444970072,0,0.270076498898173,0,9.7131727670785E-05,0,0,0,0
27,1266.24407230202,11/10/2015 10:05:00,260.29558654575,2,1,0.999833703041077,3.90404987335205,0.072302349224037,0,0.280935711915496,0,9.7131727670785E-05,0,0,0,0
28,1276.25964457341,11/10/2015 10:05:10,270.311158847208,2,1,1.00001430511475,3.90550684928894,0.075084337192541,0,0.291798984229201,0,9.7131727670785E-05,0,0,0,0
29,1286.27524255878,11/10/2015 10:05:20,280.326756842604,2,1,0.999833703041077,3.90680193901062,0.077866351881491,0,0.302666177106045,0,0.000129508975078352,0,0,0,0
30,1296.29060227623,11/10/2015 10:05:30,290.342116519955,2,1,1.00001430511475,3.90842080116272,0.080648297310516,0,0.313536888422928,0,0.000129508975078352,0,0,0,0
31,1306.30629799982,11/10/2015 10:05:40,300.357812278632,2,1,0.999653100967407,3.90955400466919,0.083430314916033,0,0.324411714127787,0,9.7131727670785E-05,0,0,0,0
32,1316.30630757904,11/10/2015 10:05:50,310.357821837804,2,1,1.00001430511475,3.91101098060608,0.08620799989499,0,0.335273341939939,0,0.000129508975078352,0,0,0,0
33,1326.32197769892,11/10/2015 10:06:00,320.373492057929,2,1,1.00001430511475,3.91230607032776,0.088990017128406,0,0.346155752710008,0,0.000129508975078352,0,0,0,0
34,1336.33738839823,11/10/2015 10:06:10,330.388902762258,2,1,0.999833703041077,3.91360116004944,0.091771938724067,0,0.357041606074034,0,0.000129508975078352,0,0,0,0
35,1346.3529756118,11/10/2015 10:06:20,340.404490066049,2,1,1.00001430511475,3.91505789756775,0.094553962830029,0,0.367931706780412,0,9.7131727670785E-05,0,0,0,0
36,1356.36864455876,11/10/2015 10:06:30,350.420158922781,2,1,1.00019490718842,3.91651487350464,0.09733599172856,0,0.378825522217516,0,0.000129508975078352,0,0,0,0
37,1366.38351101875,11/10/2015 10:06:40,360.435025347692,2,1,0.999833703041077,3.91764807701111,0.100113622555321,0,0.389706045073038,0,6.47544875391759E-05,0,0,0,0
38,1376.38395626211,11/10/2015 10:06:50,370.435470505836,2,1,0.999833703041077,3.91926693916321,0.102895629296992,0,0.400607530548174,0,0.000129508975078352,0,0,0,0
39,1386.38404516873,11/10/2015 10:07:00,380.43555953276,2,1,1.00001430511475,3.9207239151001,0.105673330073991,0,0.411496040932582,0,0.000129508975078352,0,0,0,0
40,1396.39905444412,11/10/2015 10:07:10,390.45056880815,2,1,1.00001430511475,3.92201900482178,0.10845515800711,0,0.422404512598512,0,0.000129117222968489,0,0,0,0
41,1406.39910261939,11/10/2015 10:07:20,400.450616908229,2,1,1.00001430511475,3.92331409454346,0.111232853699306,0,0.433300600716563,0,0.000129508975078352,0,0,0,0
42,1416.39952438432,11/10/2015 10:07:30,410.451038758372,2,1,1.00001430511475,3.92477107048035,0.114010638650831,0,0.44420087885996,0,9.7131727670785E-05,0,0,0,0
43,1426.41487870835,11/10/2015 10:07:40,420.466392987164,2,1,0.999833703041077,3.92606616020203,0.116792629933898,0,0.455121503628617,0,6.47544875391759E-05,0,0,0,0
44,1436.43041837861,11/10/2015 10:07:50,430.481932612308,2,1,1.00001430511475,3.92752313613892,0.119574609256826,0,0.466045882762152,0,0.000129508975078352,0,0,0,0
45,1446.4459479387,11/10/2015 10:08:00,440.497462182431,2,1,1.00001430511475,3.92898011207581,0.122356646849449,0,0.476974378673974,0,0.000129508975078352,0,0,0,0
46,1456.46133099423,11/10/2015 10:08:10,450.512845252995,2,1,1.00001430511475,3.9304370880127,0.125138620393259,0,0.487906516460049,0,0.000161886215209961,0,0,0,0
47,1466.46142005624,11/10/2015 10:08:20,460.51293429997,2,1,1.00001430511475,3.93173217773437,0.127916335799586,0,0.49882573122033,0,0.000161886215209961,0,0,0,0
48,1476.4769502429,11/10/2015 10:08:30,470.528464581863,2,1,0.999833703041077,3.93302726745605,0.130698331806931,0,0.509765664485394,0,0.000129508975078352,0,0,0,0
49,1486.47695900008,11/10/2015 10:08:40,480.52847325884,2,1,0.999833703041077,3.93448424339294,0.133476034567321,0,0.520692599783755,0,0.000129508975078352,0,0,0,0
50,1496.4924902995,11/10/2015 10:08:50,490.544004588341,2,1,0.999833703041077,3.93577933311462,0.1362580689446,0,0.531640525689374,0,0.000129508975078352,0,0,0,0
51,1506.50813056509,11/10/2015 10:09:00,500.559644818838,2,1,0.999833703041077,3.93723630905151,0.139040127881222,0,0.542592321623673,0,9.7131727670785E-05,0,0,0,0
