Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0150622047001,02/25/2016 07:56:06,60.0150628061923,1,1,0,3.47126483917236,0,0,0,0,3.23241874866653E-05,0,0,0,0
2,70.0310017323852,02/25/2016 07:56:16,10.0155033024233,2,1,0.999713122844696,3.61964917182922,0.002781398252373,0,0.010051091966889,0,0.000907146080862731,0,0,0,0
3,80.0462521173787,02/25/2016 07:56:26,20.0307534418076,2,1,0.999893069267273,3.62580466270447,0.005562755443412,0,0.020128103292517,0,0.000485944736283273,0,0,0,0
4,90.0617799155704,02/25/2016 07:56:36,30.0462812500241,2,1,0.999893069267273,3.63034057617187,0.008344267437796,0,0.030220074066711,0,0.00038881303044036,0,0,0,0
5,100.077368905565,02/25/2016 07:56:46,40.0618703502921,2,1,0.999713122844696,3.6337423324585,0.011125793720761,0,0.040322686049283,0,0.000321956496918574,0,0,0,0
6,110.077504424063,02/25/2016 07:56:56,50.0620060191629,2,1,0.999893069267273,3.6364963054657,0.013902986111045,0,0.050417850836054,0,0.000259208667557687,0,0,0,0
7,120.092728453675,02/25/2016 07:57:06,60.0772298633147,2,1,0.999713122844696,3.63860201835632,0.016684356985749,0,0.060535062499494,0,0.000194358828593977,0,0,0,0
8,130.10809973358,02/25/2016 07:57:16,70.0926008825741,2,1,0.999713122844696,3.64054608345032,0.019465728642944,0,0.070658279368105,0,0.00016153791511897,0,0,0,0
9,140.123754271183,02/25/2016 07:57:26,80.1082557209231,2,1,0.999893069267273,3.64265179634094,0.022247265055424,0,0.080787573767792,0,0.000161981588462368,0,0,0,0
10,150.139267753862,02/25/2016 07:57:36,90.123769223651,2,1,0.999893069267273,3.64443373680115,0.025028741059625,0,0.090921839421494,0,0.000193154628504999,0,0,0,0
11,160.154725859161,02/25/2016 07:57:46,100.139227303888,2,1,0.999713122844696,3.64621567726135,0.027805849081892,0,0.101045176945803,0,0.000226082614972256,0,0,0,0
12,170.170287005081,02/25/2016 07:57:56,110.15478847487,2,1,0.999713122844696,3.64783549308777,0.030591696374493,0,0.111205177608216,0,0.000161478441441432,0,0,0,0
13,180.185711782702,02/25/2016 07:58:06,120.170213377803,2,1,0.999713122844696,3.64945554733276,0.033368840189562,0,0.121338107038691,0,0.000161981588462368,0,0,0,0
14,190.201316692189,02/25/2016 07:58:16,130.18581824719,2,1,0.999893069267273,3.65139937400818,0.03615468820093,0,0.131507772507774,0,0.000226076270337217,0,0,0,0
15,200.216621467112,02/25/2016 07:58:26,140.20112299705,2,1,0.999893069267273,3.65301942825317,0.038931826052468,0,0.141650491644963,0,0.000161524352733977,0,0,0,0
16,210.216912877341,02/25/2016 07:58:36,150.20141453259,2,1,0.999893069267273,3.65480136871338,0.041708997099885,0,0.151798102974043,0,0.000194405321963131,0,0,0,0
17,220.232312988771,02/25/2016 07:58:46,160.21681453876,2,1,0.999713122844696,3.656583070755,0.044494851569787,0,0.161982273981635,0,0.000194358115550131,0,0,0,0
18,230.247533599903,02/25/2016 07:58:56,170.232035059667,2,1,0.999893069267273,3.65836501121521,0.04727622555538,0,0.172154951509866,0,0.000193764048162848,0,0,0,0
19,240.263146729783,02/25/2016 07:59:06,180.24764817451,2,1,0.999893069267273,3.6599850654602,0.050057667525799,0,0.182332694440425,0,0.000161522402777337,0,0,0,0
20,250.278459705048,02/25/2016 07:59:16,190.262960854042,2,1,0.999893069267273,3.66176700592041,0.052834702885417,0,0.192499164602577,0,0.000193209751159884,0,0,0,0
21,260.278516533334,02/25/2016 07:59:26,200.263018073297,2,1,0.999893069267273,3.66354870796204,0.055616174016806,0,0.202686708253247,0,0.000194358828593977,0,0,0,0
22,270.293898434589,02/25/2016 07:59:36,210.278399909391,2,1,0.999713122844696,3.66533064842224,0.058393253120317,0,0.21286293570132,0,0.000161478601512499,0,0,0,0
23,280.293978284987,02/25/2016 07:59:46,220.278479855025,2,1,0.999893069267273,3.66695070266724,0.061174695817848,0,0.223059900858161,0,0.000161022413522005,0,0,0,0
24,290.309353695139,02/25/2016 07:59:56,230.293855134854,2,1,0.999713122844696,3.66857051849365,0.063956075284111,0,0.233261344385903,0,0.000161981588462368,0,0,0,0
25,300.324866165305,02/25/2016 08:00:06,240.309367640107,2,1,0.999533176422119,3.67019033432007,0.066737521358385,0,0.243467637234415,0,0.000161981588462368,0,0,0,0
26,310.340411186223,02/25/2016 08:00:16,250.324913097106,2,1,0.999713122844696,3.67197227478027,0.06951462395041,0,0.253662636081416,0,0.000129156018374488,0,0,0,0
27,320.355892589319,02/25/2016 08:00:26,260.340394129282,2,1,0.999893069267273,3.67359232902527,0.072296042466541,0,0.263878020897646,0,0.000161981588462368,0,0,0,0
28,330.371340514364,02/25/2016 08:00:36,270.355841959091,2,1,0.999893069267273,3.67521214485168,0.075081823274383,0,0.274113950733213,0,0.000161478485097177,0,0,0,0
29,340.371403533006,02/25/2016 08:00:46,280.355905123094,2,1,0.999893069267273,3.67699408531189,0.077858972818311,0,0.284322659708405,0,0.000226778516662307,0,0,0,0
30,350.38656602997,02/25/2016 08:00:56,290.371067178963,2,1,1.00007307529449,3.67829012870789,0.080640327031981,0,0.294551244927927,0,0.000162029260536656,0,0,0,0
31,360.386581500656,02/25/2016 08:01:06,300.371082980471,2,1,0.999533176422119,3.6799099445343,0.083413165595862,0,0.304752958638987,0,9.68774838838726E-05,0,0,0,0
32,370.386616695274,02/25/2016 08:01:16,310.371118280349,2,1,0.999713122844696,3.68152976036072,0.086194643918201,0,0.314990748935637,0,0.000194354957784526,0,0,0,0
33,380.401991549046,02/25/2016 08:01:26,320.386493003798,2,1,0.999713122844696,3.68298768997192,0.088976013796615,0,0.32523250719642,0,0.000161477873916738,0,0,0,0
34,390.417444366227,02/25/2016 08:01:36,330.401945805942,2,1,0.999713122844696,3.68460774421692,0.091757422962395,0,0.33547870066304,0,0.000161480187671259,0,0,0,0
35,400.432931653921,02/25/2016 08:01:46,340.417433098649,2,1,0.999893069267273,3.68622756004333,0.094534532775441,0,0.345713314362809,0,0.000161477568326518,0,0,0,0
36,410.4484959677,02/25/2016 08:01:56,350.432997412427,2,1,0.999533176422119,3.68752360343933,0.097320296291289,0,0.355984067671622,0,0.000128799831145443,0,0,0,0
37,420.463873708634,02/25/2016 08:02:06,360.448375153361,2,1,1.00007307529449,3.68930554389954,0.100097413521002,0,0.366227123440417,0,0.00019319991406519,0,0,0,0
38,430.479544566724,02/25/2016 08:02:16,370.464046116713,2,1,0.999893069267273,3.69043946266174,0.102883225341417,0,0.376506373649064,0,9.72267807810567E-05,0,0,0,0
39,440.494964071264,02/25/2016 08:02:26,380.479465631278,2,1,0.999893069267273,3.69222140312195,0.10566033612264,0,0.386757718769184,0,0.000161532763740979,0,0,0,0
40,450.510566685056,02/25/2016 08:02:36,390.495068260107,2,1,0.999713122844696,3.69351720809937,0.108446212320153,0,0.397045532433394,0,0.000129604333778843,0,0,0,0
41,460.525977929104,02/25/2016 08:02:46,400.510479403906,2,1,0.999893069267273,3.69497513771057,0.111227666156243,0,0.407321136909239,0,0.000129202351672575,0,0,0,0
42,470.526048656871,02/25/2016 08:02:56,410.510550302096,2,1,0.999713122844696,3.69659519195557,0.114004896699251,0,0.417585162822128,0,0.000161523290444165,0,0,0,0
43,480.541297523097,02/25/2016 08:03:06,420.525798997899,2,1,1.00007307529449,3.69805312156677,0.116781980656074,0,0.427852608994311,0,0.000161527350428514,0,0,0,0
44,490.556837436343,02/25/2016 08:03:16,430.541338891095,2,1,0.999533176422119,3.69934892654419,0.119567762163129,0,0.438156199013526,0,0.000161981588462368,0,0,0,0
45,500.572339405459,02/25/2016 08:03:26,440.556840875248,2,1,0.999713122844696,3.70064496994019,0.122349260766805,0,0.448447888458294,0,0.000129201682284474,0,0,0,0
46,510.587888250864,02/25/2016 08:03:37,450.572389695591,2,1,0.999893069267273,3.70210289955139,0.125130684925905,0,0.458743133701011,0,0.000129201318486594,0,0,0,0
47,520.60331112376,02/25/2016 08:03:47,460.587812593549,2,1,0.999713122844696,3.70339870452881,0.127907734991873,0,0.469025991868342,0,0.000129203835967928,0,0,0,0
48,530.618807498998,02/25/2016 08:03:57,470.603308968788,2,1,0.999533176422119,3.70485663414001,0.13069349808988,0,0.479344968397448,0,9.71794142969884E-05,0,0,0,0
49,540.634332440102,02/25/2016 08:04:07,480.618833899867,2,1,0.999893069267273,3.70615267753601,0.13347495030305,0,0.489651716024707,0,0.000129604333778843,0,0,0,0
50,550.649801968741,02/25/2016 08:04:17,490.634303433518,2,1,0.999893069267273,3.70761060714722,0.136256402854395,0,0.499962230123962,0,0.000129604333778843,0,0,0,0
51,560.665303877707,02/25/2016 08:04:27,500.649805347497,2,1,1.00007307529449,3.70890641212463,0.139037859200802,0,0.510276434557192,0,0.000128800820675679,0,0,0,0
52,570.665350285141,02/25/2016 08:04:37,510.649851850167,2,1,0.999713122844696,3.71004033088684,0.141815009259753,0,0.520578311373832,0,9.71773552009836E-05,0,0,0,0
53,580.680695901381,02/25/2016 08:04:47,520.665197386208,2,1,0.999893069267273,3.71149826049805,0.144596414429339,0,0.530899528033488,0,0.000129604333778843,0,0,0,0
54,590.696226681972,02/25/2016 08:04:57,530.680728126699,2,1,0.999893069267273,3.71295619010925,0.147377906140766,0,0.541224686965303,0,0.000161479008966126,0,0,0,0
55,600.696338762325,02/25/2016 08:05:07,540.680840317326,2,1,0.999713122844696,3.71392822265625,0.150155091950769,0,0.551537454968751,0,9.7176009148825E-05,0,0,0,0
56,610.711546030355,02/25/2016 08:05:17,550.696047480095,2,1,0.999713122844696,3.71522402763367,0.152932143805254,0,0.561853303951531,0,0.00012915326806251,0,0,0,0
57,620.727077422463,02/25/2016 08:05:27,560.71157886719,2,1,0.999713122844696,3.71668195724487,0.155717923572959,0,0.572205104849146,0,0.000161981588462368,0,0,0,0
58,630.742549246796,02/25/2016 08:05:37,570.727050701548,2,1,0.999893069267273,3.71781587600708,0.158499350887666,0,0.582544270665439,0,9.68788299360313E-05,0,0,0,0
59,640.758093941905,02/25/2016 08:05:47,580.742595411694,2,1,0.999893069267273,3.71911191940308,0.161280806592813,0,0.592887044013943,0,0.000129205756820738,0,0,0,0
60,650.773473326918,02/25/2016 08:05:57,590.757974776658,2,1,0.999893069267273,3.72040796279907,0.164057959722392,0,0.60321734043338,0,0.000129201143863611,0,0,0,0
61,660.789037059254,02/25/2016 08:06:07,600.773538498969,2,1,0.999713122844696,3.72170376777649,0.166843713780708,0,0.613583071354675,0,0.000129202278912999,0,0,0,0
62,670.804737024552,02/25/2016 08:06:17,610.789238589578,2,1,0.999893069267273,3.72299981117249,0.16962521200188,0,0.623936412847155,0,0.000161019546794705,0,0,0,0
63,680.820029102978,02/25/2016 08:06:27,620.804530542692,2,1,0.999713122844696,3.7239716053009,0.172406611624424,0,0.634292823149135,0,9.68784515862353E-05,0,0,0,0
64,690.835568269371,02/25/2016 08:06:37,630.820069839409,2,1,0.999533176422119,3.72510552406311,0.175188123671837,0,0.644653021536704,0,0.000129556661704555,0,0,0,0
65,700.835666395106,02/25/2016 08:06:47,640.820167985194,2,1,0.999893069267273,3.72640156745911,0.177965327815337,0,0.655000497930929,0,6.48021668894216E-05,0,0,0,0
66,710.850920103344,02/25/2016 08:06:57,650.835421578146,2,1,0.999713122844696,3.72753548622131,0.180746744127404,0,0.665366819656673,0,0.000129604333778843,0,0,0,0
67,720.866413857079,02/25/2016 08:07:07,660.850915326869,2,1,1.00007307529449,3.72883152961731,0.183528215044702,0,0.675736586380107,0,0.000129604333778843,0,0,0,0
68,730.881811737976,02/25/2016 08:07:17,670.866313197741,2,1,0.999893069267273,3.72980332374573,0.186305361622426,0,0.686093345157797,0,0.000129604333778843,0,0,0,0
69,740.897432296284,02/25/2016 08:07:27,680.881933741011,2,1,0.999713122844696,3.73093724250793,0.189091190863311,0,0.696485574302303,0,0.000129604333778843,0,0,0,0
70,750.912903188305,02/25/2016 08:07:37,690.897404623007,2,1,0.999893069267273,3.73174715042114,0.191872652654857,0,0.706864331788982,0,6.47544875391759E-05,0,0,0,0
71,760.928411453038,02/25/2016 08:07:47,700.912912892753,2,1,0.999893069267273,3.73288130760193,0.194654142081142,0,0.717245859342167,0,9.72270936472341E-05,0,0,0,0
72,770.944069980539,02/25/2016 08:07:57,710.92857153554,2,1,1.00007307529449,3.73401522636414,0.197435653310109,0,0.727630351316704,0,0.000129604333778843,0,0,0,0
73,780.959412524157,02/25/2016 08:08:07,720.943913973897,2,1,0.999713122844696,3.73482513427734,0.200217068083975,0,0.738017148315831,0,9.65781582635827E-05,0,0,0,0
74,790.974941384985,02/25/2016 08:08:17,730.959442854774,2,1,1.00007307529449,3.73579716682434,0.202998573711011,0,0.748406902655009,0,0.000129201274830848,0,0,0,0
75,800.990405414983,02/25/2016 08:08:27,740.974906874747,2,1,0.999713122844696,3.73660707473755,0.205780037569175,0,0.758798975282658,0,6.48021668894216E-05,0,0,0,0
