Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0148613965414,02/26/2016 09:14:58,60.0148617574367,1,1,0,3.44631814956665,0,0,0,0,-3.23772437695879E-05,0,0,0,0
2,70.0307110330527,02/26/2016 09:15:08,10.0156055761408,2,1,0.999713122844696,3.62758660316467,0.002781335875005,0,0.010067492597682,0,0.00093955994816497,0,0,0,0
3,80.0461078663507,02/26/2016 09:15:18,20.0310022590658,2,1,0.999533176422119,3.6348762512207,0.005562651559815,0,0.020167747135048,0,0.000615549099165946,0,0,0,0
4,90.0616717691094,02/26/2016 09:15:28,30.0465659563147,2,1,0.999713122844696,3.63957405090332,0.008343998205316,0,0.030284461434804,0,0.000323963176924735,0,0,0,0
5,100.077067369349,02/26/2016 09:15:38,40.0619614362553,2,1,0.999713122844696,3.64313793182373,0.011125319596385,0,0.040412187054654,0,0.000291585922241211,0,0,0,0
6,110.092637893533,02/26/2016 09:15:49,50.0775324265968,2,1,0.999713122844696,3.64508175849915,0.013906679202044,0,0.05054784033433,0,9.71794142969884E-05,0,0,0,0
7,120.108305303069,02/26/2016 09:15:59,60.0931998110698,2,1,0.999533176422119,3.64686369895935,0.016688093162932,0,0.060689269630018,0,6.48021668894216E-05,0,0,0,0
8,130.123540390112,02/26/2016 09:16:09,70.1084344670433,2,1,0.999893069267273,3.64832162857056,0.019469407845713,0,0.070834374981566,0,9.72270936472341E-05,0,0,0,0
9,140.123614325837,02/26/2016 09:16:19,80.1085085882285,2,1,0.999893069267273,3.64880752563477,0.022246518270084,0,0.080966914118349,0,3.23772437695879E-05,0,0,0,0
10,150.139186108143,02/26/2016 09:16:29,90.1240806412061,2,1,0.999533176422119,3.64977955818176,0.025027939829018,0,0.091117566602467,0,6.48021668894216E-05,0,0,0,0
11,160.154491790316,02/26/2016 09:16:39,100.139386288292,2,1,0.999533176422119,3.65042757987976,0.02780925818449,0,0.101269637327864,0,6.48021668894216E-05,0,0,0,0
12,170.16993765525,02/26/2016 09:16:49,110.15483205799,2,1,0.999893069267273,3.65091347694397,0.030590638413395,0,0.111423305937883,0,6.48021668894216E-05,0,0,0,0
13,180.185580934925,02/26/2016 09:16:59,120.170475382777,2,1,0.999713122844696,3.65107536315918,0.033372061046383,0,0.121578182184019,0,0,0,0,0,0
