Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.014639801816,02/29/2016 09:27:54,60.0146404383952,1,1,0,3.45781946182251,0,0,0,0,-3.23772437695879E-05,0,0,0,0
2,70.0306131845297,02/29/2016 09:28:05,10.0155038036668,2,1,1.00007307529449,3.6348762512207,0.00278124293389,0,0.010090528134723,0,0.000680351280607283,0,0,0,0
3,80.0460778310567,02/29/2016 09:28:15,20.0309684602186,2,1,1.00007307529449,3.64103198051453,0.005562530837698,0,0.020209082975478,0,0.000453567510703579,0,0,0,0
4,90.0616017245617,02/29/2016 09:28:25,30.0464923938231,2,1,0.999713122844696,3.64459586143494,0.008343789105883,0,0.030340730625311,0,0.000259208667557687,0,0,0,0
5,100.077067343501,02/29/2016 09:28:35,40.0619579877003,2,1,0.999713122844696,3.64718770980835,0.01112513733598,0,0.040481673190008,0,0.000161981588462368,0,0,0,0
6,110.092589367368,02/29/2016 09:28:45,50.0774799915174,2,1,0.999713122844696,3.64896965026855,0.013906501288239,0,0.050628841713804,0,9.72270936472341E-05,0,0,0,0
7,120.092621880333,02/29/2016 09:28:55,60.0775130708874,2,1,1.00007307529449,3.65075135231018,0.016683477303265,0,0.060764717984672,0,0.000129556661704555,0,0,0,0
8,130.107972398734,02/29/2016 09:29:05,70.0928634389158,2,1,0.999533176422119,3.65156149864197,0.019464771766531,0,0.070919717560486,0,3.24249267578125E-05,0,0,0,0
9,140.123908549956,02/29/2016 09:29:15,80.1087992743537,2,1,0.999893069267273,3.65237140655518,0.022246210035664,0,0.08107778676095,0,3.24249267578125E-05,0,0,0,0
10,150.139020982721,02/29/2016 09:29:25,90.1239119777911,2,1,0.999713122844696,3.65318131446838,0.024962328315989,0,0.090999143608571,0,6.48021668894216E-05,0,0,0,0
11,160.154501187846,02/29/2016 09:29:35,100.139391852095,2,1,0.999533176422119,3.65334343910217,0.027808764886468,0,0.101398125988375,0,-3.23772437695879E-05,0,0,0,0
12,170.169945453813,02/29/2016 09:29:45,110.154836098012,2,1,0.999893069267273,3.65399122238159,0.030590117391873,0,0.111560521279349,0,6.48021668894216E-05,0,0,0,0
13,180.185448355242,02/29/2016 09:29:55,120.170339034528,2,1,0.999893069267273,3.65431523323059,0.033371457310313,0,0.121723801310333,0,3.23772437695879E-05,0,0,0,0
14,190.200900666167,02/29/2016 09:30:05,130.185791415627,2,1,0.999893069267273,3.65447735786438,0.036152816777658,0,0.131888117533797,0,0,0,0,0,0
15,200.216449937629,02/29/2016 09:30:15,140.20134058684,2,1,0.999893069267273,3.65496325492859,0.038934160218997,0,0.142053184311805,0,3.23772437695879E-05,0,0,0,0
16,210.231904459038,02/29/2016 09:30:25,150.216795108249,2,1,0.999893069267273,3.6551251411438,0.041715438265329,0,0.152218716972562,0,3.23772437695879E-05,0,0,0,0
17,220.247435334864,02/29/2016 09:30:35,160.232325938964,2,1,0.999533176422119,3.65528726577759,0.044496794513979,0,0.162385280522205,0,0,0,0,0,0
18,230.262890598113,02/29/2016 09:30:45,170.247781242313,2,1,0.999713122844696,3.65561127662659,0.047278159096095,0,0.172552619923632,0,3.24249267578125E-05,0,0,0,0
19,240.27837636704,02/29/2016 09:30:55,180.26326695109,2,1,0.999713122844696,3.65593528747559,0.050059498949477,0,0.182720663948094,0,3.24249267578125E-05,0,0,0,0
20,250.293869609507,02/29/2016 09:31:05,190.27876032388,2,1,0.999713122844696,3.65642118453979,0.052840816686057,0,0.192889437828189,0,3.24249267578125E-05,0,0,0,0
21,260.30938754824,02/29/2016 09:31:15,200.294278192439,2,1,0.999353229999542,3.65642118453979,0.055622161567903,0,0.203059137867146,0,-3.23772437695879E-05,0,0,0,0
22,270.324861578044,02/29/2016 09:31:25,210.309752202194,2,1,0.999713122844696,3.65706920623779,0.058403481777449,0,0.21322969734438,0,6.48021668894216E-05,0,0,0,0
23,280.340448938997,02/29/2016 09:31:35,220.325339578184,2,1,0.999893069267273,3.657231092453,0.061184835353641,0,0.223401413293963,0,3.23772437695879E-05,0,0,0,0
24,290.355963148479,02/29/2016 09:31:45,230.340854339033,2,1,0.999533176422119,3.657555103302,0.06396618795075,0,0.2335742589856,0,0,0,0,0,0
25,300.371377640584,02/29/2016 09:31:55,240.356268279771,2,1,0.999533176422119,3.65804100036621,0.066747499213612,0,0.24374813522764,0,0,0,0,0,0
26,310.386843570294,02/29/2016 09:32:05,250.371734299705,2,1,0.999713122844696,3.65868902206421,0.069528828472243,0,0.253923430542067,0,6.48021668894216E-05,0,0,0,0
27,320.402361273443,02/29/2016 09:32:15,260.387251932679,2,1,0.999713122844696,3.65901303291321,0.072310157621015,0,0.26410003738425,0,3.23772437695879E-05,0,0,0,0
28,330.417826947519,02/29/2016 09:32:25,270.402717581693,2,1,0.999713122844696,3.65982294082642,0.075091400478982,0,0.274277743610038,0,6.48021668894216E-05,0,0,0,0
29,340.433320616042,02/29/2016 09:32:35,280.41821119508,2,1,0.999713122844696,3.6603090763092,0.077872646029439,0,0.284457165025618,0,6.48021668894216E-05,0,0,0,0
30,350.448912317764,02/29/2016 09:32:45,290.43380299705,2,1,0.999713122844696,3.66111898422241,0.080654004768776,0,0.29463879999727,0,9.72270936472341E-05,0,0,0,0
31,360.464316404055,02/29/2016 09:32:55,300.449206988105,2,1,0.999533176422119,3.66160488128662,0.083435298124873,0,0.304822073849919,0,6.48021668894216E-05,0,0,0,0
32,370.479808157829,02/29/2016 09:33:05,310.464698817065,2,1,0.999893069267273,3.66241478919983,0.086216626397371,0,0.315007437993135,0,3.23772437695879E-05,0,0,0,0
33,380.495307435267,02/29/2016 09:33:15,320.480198034354,2,1,0.999893069267273,3.66338682174683,0.088997948907216,0,0.325194880844273,0,6.48021668894216E-05,0,0,0,0
34,390.495316485025,02/29/2016 09:33:25,330.480207605406,2,1,0.999713122844696,3.66403484344482,0.091774988317514,0,0.335368859764213,0,6.48021668894216E-05,0,0,0,0
35,400.510665339298,02/29/2016 09:33:35,340.495555958435,2,1,0.999893069267273,3.66484475135803,0.094556257579043,0,0.345560538844621,0,9.71794142969884E-05,0,0,0,0
36,410.526159178245,02/29/2016 09:33:45,350.511049787357,2,1,0.999713122844696,3.66565465927124,0.09733760944417,0,0.355754963868896,0,6.48021668894216E-05,0,0,0,0
37,420.541658370472,02/29/2016 09:33:55,360.526549009659,2,1,0.999713122844696,3.66646456718445,0.100118938909205,0,0.365951814647349,0,6.48021668894216E-05,0,0,0,0
38,430.5571507508,02/29/2016 09:34:05,370.542041359912,2,1,0.999713122844696,3.66759848594666,0.102900281360193,0,0.376151250601997,0,6.47544875391759E-05,0,0,0,0
39,440.572660268642,02/29/2016 09:34:15,380.557550942916,2,1,0.999533176422119,3.66857051849365,0.105681630572579,0,0.386353396991431,0,6.48021668894216E-05,0,0,0,0
