Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0000139369894,12/17/2015 07:58:04,60.0000145084113,1,1,0,3.05285358428955,0,0,0,0,0,0,0,0,0
2,70.0158870029942,12/17/2015 07:58:14,10.0154451801213,2,1,0.999544024467468,3.17715382575989,0.002780700809466,0,0.008787973854605,0,0.00294947624206543,0,0,0,0
3,80.031408633359,12/17/2015 07:58:24,20.0309667052242,2,1,0.999364197254181,3.20373177528381,0.005561476262769,0,0.017661107303499,0,0.00220403680577874,0,0,0,0
4,90.0469863533005,12/17/2015 07:58:34,30.0465444251657,2,1,0.999544024467468,3.22674441337585,0.008342268906679,0,0.026602784486644,0,0.0019447326194495,0,0,0,0
5,100.062544965694,12/17/2015 07:58:44,40.0621030776586,2,1,0.999364197254181,3.2470018863678,0.011123036030888,0,0.035604444722776,0,0.00171780586242676,0,0,0,0
6,110.078254674083,12/17/2015 07:58:54,50.0778128612355,2,1,0.999544024467468,3.26596307754517,0.013903890335786,0,0.044660696444008,0,0.00158820149954408,0,0,0,0
7,120.093360379435,12/17/2015 07:59:04,60.0929185515494,2,1,0.999544024467468,3.28314137458801,0.016680354595042,0,0.053752501045906,0,0.00145850179251283,0,0,0,0
8,130.0936016853,12/17/2015 07:59:14,70.0931597772148,2,1,0.999364197254181,3.29918551445007,0.019461125807224,0,0.062904728342527,0,0.00139374728314579,0,0,0,0
9,140.109124744219,12/17/2015 07:59:24,80.1086828361345,2,1,0.999544024467468,3.31425714492798,0.022241912274695,0,0.072100234381408,0,0.00129647250287235,0,0,0,0
10,150.124653622621,12/17/2015 07:59:34,90.1242116844609,2,1,0.999723851680756,3.32868051528931,0.025022666403376,0,0.081336362909244,0,0.00126409530639648,0,0,0,0
11,160.140126667081,12/17/2015 07:59:45,100.139684819146,2,1,0.999544024467468,3.34180736541748,0.027799084421325,0,0.090596362242517,0,0.00113444332964718,0,0,0,0
12,170.155849057029,12/17/2015 07:59:55,110.155407219118,2,1,0.999544024467468,3.35461020469666,0.030584212858852,0,0.099921726139683,0,0.00110201840288937,0,0,0,0
13,180.171340011057,12/17/2015 08:00:05,120.170898990179,2,1,0.999544024467468,3.36660265922546,0.033364963285835,0,0.109266878046994,0,0.00103721616324037,0,0,0,0
14,190.186963274331,12/17/2015 08:00:15,130.186521531658,2,1,0.999364197254181,3.37810897827148,0.036145767233325,0,0.11864496691523,0,0.00100479123648256,0,0,0,0
15,200.202345056689,12/17/2015 08:00:25,140.201903158629,2,1,0.999544024467468,3.38912892341614,0.038926492545384,0,0.1280539550542,0,0.000939941382966936,0,0,0,0
16,210.202358395266,12/17/2015 08:00:35,150.201916467132,2,1,0.999364197254181,3.39950084686279,0.04170298479314,0,0.137478362591352,0,0.000907516456209123,0,0,0,0
17,220.217927588991,12/17/2015 08:00:45,160.217485675893,2,1,0.999364197254181,3.40954875946045,0.044483747810057,0,0.146945588154523,0,0.000842714332975447,0,0,0,0
18,230.233485499638,12/17/2015 08:00:55,170.233043581528,2,1,0.999723851680756,3.41911029815674,0.047264525985109,0,0.156440189579887,0,0.000810337078291923,0,0,0,0
19,240.249057209624,12/17/2015 08:01:05,180.248615301539,2,1,0.999544024467468,3.42834758758545,0.050045299060286,0,0.165960999115145,0,0.000810289406217635,0,0,0,0
20,250.26457377739,12/17/2015 08:01:15,190.264131844243,2,1,0.999544024467468,3.43726110458374,0.052826070355651,0,0.175506988021771,0,0.00077791215153411,0,0,0,0
21,260.280133437391,12/17/2015 08:01:25,200.279691509256,2,1,0.999723851680756,3.44585013389587,0.055606861057209,0,0.185077296129396,0,0.00074543955270201,0,0,0,0
22,270.295700445677,12/17/2015 08:01:35,210.295258517542,2,1,0.999364197254181,3.45411539077759,0.058387667526674,0,0.194671045184229,0,0.000745487224776298,0,0,0,0
23,280.311261243508,12/17/2015 08:01:45,220.310819325398,2,1,0.999723851680756,3.46221828460693,0.061168466035116,0,0.204287255471909,0,0.000745487224776298,0,0,0,0
24,290.326808086614,12/17/2015 08:01:55,230.326366163491,2,1,0.999364197254181,3.46951103210449,0.06394922938796,0,0.213924995498609,0,0.000615835189819336,0,0,0,0
25,300.342547799669,12/17/2015 08:02:05,240.342105871534,2,1,0.999723851680756,3.47696590423584,0.066730106430217,0,0.223584046852899,0,0.000615835189819336,0,0,0,0
26,310.357857267074,12/17/2015 08:02:15,250.357415343952,2,1,0.999544024467468,3.48409652709961,0.069506533643673,0,0.23324774826397,0,0.000583410263061523,0,0,0,0
27,320.373468690887,12/17/2015 08:02:25,260.373026772777,2,1,0.999544024467468,3.49122714996338,0.072291690229706,0,0.242961449083083,0,0.000648260116577148,0,0,0,0
28,330.389024701806,12/17/2015 08:02:35,270.388582798734,2,1,0.999544024467468,3.49770951271057,0.075072479208234,0,0.252678667226739,0,0.000615835189819336,0,0,0,0
29,340.404558046321,12/17/2015 08:02:45,280.404116118186,2,1,0.999544024467468,3.50419211387634,0.077853267336299,0,0.262413920917988,0,0.000551033008377999,0,0,0,0
30,350.420128798925,12/17/2015 08:02:55,290.419686865778,2,1,0.999544024467468,3.51018834114075,0.080634070569021,0,0.272166518421523,0,0.000551033008377999,0,0,0,0
31,360.435693391199,12/17/2015 08:03:05,300.435251458051,2,1,0.999544024467468,3.51602244377136,0.083414866948321,0,0.281935781002478,0,0.000518608081620187,0,0,0,0
32,370.451290704899,12/17/2015 08:03:15,310.450848791801,2,1,0.999544024467468,3.52153253555298,0.086195638913074,0,0.291720876864112,0,0.00045380592928268,0,0,0,0
33,380.466819407863,12/17/2015 08:03:25,320.46637758499,2,1,0.999544024467468,3.52671837806702,0.088976424603852,0,0.301521154608524,0,0.000421333301346749,0,0,0,0
34,390.482162554077,12/17/2015 08:03:35,330.481720615917,2,1,0.999544024467468,3.53190445899963,0.091757172772176,0,0.311335447594414,0,0.000421381002524868,0,0,0,0
35,400.482192398729,12/17/2015 08:03:45,340.481750495656,2,1,0.999544024467468,3.53595590591431,0.094533657949658,0,0.321147500715407,0,0.000324153894325718,0,0,0,0
36,410.482229080395,12/17/2015 08:03:55,350.481787192359,2,1,0.999723851680756,3.53968334197998,0.097310147675115,0,0.330970449885655,0,0.000291728967567906,0,0,0,0
37,420.49778210388,12/17/2015 08:04:05,360.497340175745,2,1,0.999544024467468,3.5421142578125,0.100090920195478,0,0.340817148448164,0,0.000194501873920672,0,0,0,0
38,430.5131287889,12/17/2015 08:04:15,370.51268687079,2,1,0.999544024467468,3.54405879974365,0.102871638481179,0,0.350669832777251,0,0.000129652020405047,0,0,0,0
39,440.513256487056,12/17/2015 08:04:25,380.512814558922,2,1,0.999544024467468,3.54535531997681,0.105648126592668,0,0.360511832657357,0,9.72270936472341E-05,0,0,0,0
40,450.528816878878,12/17/2015 08:04:35,390.528374975805,2,1,0.999544024467468,3.54632782936096,0.108428938623928,0,0.370372366705968,0,6.4849853515625E-05,0,0,0,0
41,460.544357341105,12/17/2015 08:04:45,400.54391541297,2,1,0.999723851680756,3.54730010032654,0.111209740424476,0,0.380235195032673,0,0.000129652020405047,0,0,0,0
42,470.559951136048,12/17/2015 08:04:55,410.559509298138,2,1,0.999364197254181,3.54778623580933,0.11399054543135,0,0.390100313312804,0,3.24249267578125E-05,0,0,0,0
43,480.575449212801,12/17/2015 08:05:05,420.575007425015,2,1,0.999364197254181,3.54859662055969,0.116771315240672,0,0.399967314031768,0,3.24249267578125E-05,0,0,0,0
44,490.590836644217,12/17/2015 08:05:15,430.590394806307,2,1,0.999364197254181,3.54908275604248,0.119547750020531,0,0.409820800412475,0,3.24249267578125E-05,0,0,0,0
45,500.590972783379,12/17/2015 08:05:25,440.590530870281,2,1,0.999364197254181,3.54989314079285,0.12232855400454,0,0.419691713182574,0,3.24249267578125E-05,0,0,0,0
46,510.606512102762,12/17/2015 08:05:35,450.606070184652,2,1,0.999723851680756,3.55070328712463,0.125109298856611,0,0.429564208062023,0,9.72270936472341E-05,0,0,0,0
47,520.622070028446,12/17/2015 08:05:45,460.621628095299,2,1,0.999544024467468,3.55135154724121,0.127890082493641,0,0.439438752665757,0,6.48021668894216E-05,0,0,0,0
48,530.637399460533,12/17/2015 08:05:55,470.636957848184,2,1,0.999544024467468,3.551837682724,0.13066649227041,0,0.449299512950756,0,3.23772437695879E-05,0,0,0,0
49,540.653188922386,12/17/2015 08:06:05,480.652746994251,2,1,0.999544024467468,3.55248594284058,0.133451622558305,0,0.459193122033665,0,3.23772437695879E-05,0,0,0,0
50,550.668722657874,12/17/2015 08:06:15,490.668280724727,2,1,0.999544024467468,3.55329632759094,0.136232399057206,0,0.469073096252414,0,6.48021668894216E-05,0,0,0,0
51,560.684296037013,12/17/2015 08:06:25,500.683854123916,2,1,0.999364197254181,3.55394458770752,0.139013194058386,0,0.478955016049573,0,6.4849853515625E-05,0,0,0,0
52,570.699837912758,12/17/2015 08:06:35,510.699396009686,2,1,0.999723851680756,3.55475497245789,0.141793943199969,0,0.488838610373326,0,6.4849853515625E-05,0,0,0,0
53,580.715408870873,12/17/2015 08:06:45,520.714966962788,2,1,0.999544024467468,3.55540323257446,0.144574730034225,0,0.498724205919379,0,9.72747802734375E-05,0,0,0,0
54,590.731052153966,12/17/2015 08:06:55,530.730610265931,2,1,0.999544024467468,3.55605125427246,0.147355509301815,0,0.50861160088918,0,6.48021668894216E-05,0,0,0,0
55,600.746532937686,12/17/2015 08:07:05,540.746091014563,2,1,0.999544024467468,3.55669951438904,0.150136276988714,0,0.51850081340001,0,6.48021668894216E-05,0,0,0,0
56,610.761845973972,12/17/2015 08:07:15,550.761404045837,2,1,0.999723851680756,3.55718588829041,0.15291699845375,0,0.52839157800043,0,3.24249267578125E-05,0,0,0,0
57,620.761964544415,12/17/2015 08:07:25,560.761522601242,2,1,0.999364197254181,3.5578339099884,0.155693512117151,0,0.538269264484766,0,6.48021668894216E-05,0,0,0,0
58,630.777346016,12/17/2015 08:07:35,570.776904092877,2,1,0.999723851680756,3.55864429473877,0.158474224139414,0,0.548163698260913,0,6.48021668894216E-05,0,0,0,0
59,640.777580755525,12/17/2015 08:07:45,580.777138937664,2,1,0.999184370040894,3.55913043022156,0.161250734564668,0,0.558045038086171,0,3.23772437695879E-05,0,0,0,0
60,650.792798915715,12/17/2015 08:07:55,590.792356992593,2,1,0.999723851680756,3.56010293960571,0.164027143925952,0,0.567927768364224,0,9.72270936472341E-05,0,0,0,0
61,660.792950433145,12/17/2015 08:08:05,600.792508499998,2,1,0.999544024467468,3.5605890750885,0.166807904865769,0,0.577827869171473,0,6.4849853515625E-05,0,0,0,0
62,670.808519250934,12/17/2015 08:08:15,610.808077317787,2,1,0.999544024467468,3.56107521057129,0.169588714530193,0,0.587729955924951,0,0,0,0,0,0
63,680.823866011141,12/17/2015 08:08:25,620.823424168219,2,1,0.999544024467468,3.56188559532166,0.172365169145006,0,0.597618356422693,0,6.4849853515625E-05,0,0,0,0
64,690.823991654184,12/17/2015 08:08:35,630.823549751111,2,1,0.999544024467468,3.56237173080444,0.17514595674384,0,0.607523923007005,0,6.4849853515625E-05,0,0,0,0
65,700.839553775308,12/17/2015 08:08:45,640.839111872236,2,1,0.999544024467468,3.56301999092102,0.17792675834053,0,0.6174313808855,0,3.24249267578125E-05,0,0,0,0
66,710.854913562934,12/17/2015 08:08:55,650.854471624774,2,1,0.999364197254181,3.56383037567139,0.180707493988169,0,0.627340415888816,0,6.4849853515625E-05,0,0,0,0
67,720.854931618248,12/17/2015 08:09:05,660.854489715176,2,1,0.999723851680756,3.56464052200317,0.183483988326389,0,0.637236223253151,0,9.72270936472341E-05,0,0,0,0
68,730.870595562757,12/17/2015 08:09:15,670.870153649659,2,1,0.999544024467468,3.56528878211975,0.186264815848478,0,0.64714922849908,0,9.72270936472341E-05,0,0,0,0
69,740.88593828291,12/17/2015 08:09:25,680.88549634475,2,1,0.999544024467468,3.56577491760254,0.189045574453103,0,0.657063897193035,0,6.48021668894216E-05,0,0,0,0
70,750.901677775416,12/17/2015 08:09:35,690.901235937506,2,1,0.999544024467468,3.56658530235291,0.191826441291961,0,0.666980787443836,0,6.4849853515625E-05,0,0,0,0
71,760.917245365149,12/17/2015 08:09:45,700.916803542276,2,1,0.999544024467468,3.56707143783569,0.194607264684058,0,0.676899395698066,0,6.48021668894216E-05,0,0,0,0
