Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0153554688012,12/11/2015 17:12:10,60.0153560402232,1,1,0,4.18095684051514,0,0,0,0,-3.23295607813634E-05,0,0,0,0
2,60.0313751742436,12/11/2015 17:12:10,0.015575258431559,2,1,0.998824715614319,4.34593439102173,0.000004321376017,0,0.000018780416651,0,0,0,0,0,0
3,70.0482502384478,12/11/2015 17:12:20,10.0155950881617,3,1,0.123461715877056,4.20040369033814,0.000353608523016,0,0.001485962509746,0,0,0,0,0,0
4,80.063787502717,12/11/2015 17:12:30,20.0311323373934,3,1,0.120404779911041,4.20056581497192,0.000692293880023,0,0.002908615257059,0,-3.22237756336108E-05,0,0,0,0
5,90.0793495887541,12/11/2015 17:12:40,30.0466945487424,3,1,0.118067122995853,4.20056581497192,0.00102362265004,0,0.004300368710644,0,0,0,0,0,0
6,100.09492129874,12/11/2015 17:12:50,40.0622661233917,3,1,0.116089098155499,4.20040369033814,0.00134905256877,0,0.005667343249086,0,-3.24249267578125E-05,0,0,0,0
7,110.110426508242,12/11/2015 17:13:00,50.0777714682306,3,1,0.114111080765724,4.20056581497192,0.001669199746433,0,0.007012127859928,0,0,0,0,0,0
8,120.126032012324,12/11/2015 17:13:10,60.0933769672994,3,1,0.112492702901363,4.20056581497192,0.001984423044679,0,0.008336226116473,0,3.23238309647422E-05,0,0,0,0
9,130.141619276014,12/11/2015 17:13:20,70.1089642059278,3,1,0.110874325037003,4.20040369033814,0.002295181090539,0,0.009641570580721,0,-3.24249267578125E-05,0,0,0,0
10,140.157124440404,12/11/2015 17:13:30,80.1244693051556,3,1,0.109255947172642,4.20056581497192,0.002601642905693,0,0.010928865128812,0,0,0,0,0,0
11,150.172693268218,12/11/2015 17:13:40,90.1400382332188,3,1,0.107997208833694,4.20056581497192,0.002903977692121,0,0.012198826328993,0,-3.23245185427368E-05,0,0,0,0
12,160.188200021562,12/11/2015 17:13:50,100.155544856238,3,1,0.106738470494747,4.20056581497192,0.003201975557901,0,0.013450570442108,0,0,0,0,0,0
13,170.203831319831,12/11/2015 17:14:00,110.171176811142,3,1,0.105299912393093,4.20056581497192,0.003497150597605,0,0.014690461192535,0,0,0,0,0,0
14,180.219313131108,12/11/2015 17:14:10,120.186658096108,3,1,0.103861354291439,4.20056581497192,0.003787763643981,0,0.015911190136767,0,3.2223790185526E-05,0,0,0,0
15,190.219346720077,12/11/2015 17:14:20,130.186692537198,3,1,0.102602615952492,4.20056581497192,0.004075229317559,0,0.017118697650224,0,0,0,0,0,0
16,200.234956419599,12/11/2015 17:14:30,140.202301249263,3,1,0.101523697376251,4.20040369033814,0.004359083059686,0,0.018311031526477,0,-3.24249267578125E-05,0,0,0,0
17,210.234968590269,12/11/2015 17:14:40,150.202313630457,3,1,0.100264951586723,4.20056581497192,0.004639129594297,0,0.019487373159401,0,0,0,0,0,0
