Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0151231155992,12/16/2015 17:17:53,60.0151236920336,1,1,0,2.85854291915894,0,0,0,0,0.000194454187294468,0,0,0,0
2,70.0308757505198,12/16/2015 17:18:04,10.015319978562,2,1,0.999364197254181,3.02741003036499,0.00277635273992,0,0.008309746250379,0,0.00593142490833998,0,0,0,0
3,80.0466385560397,12/16/2015 17:18:14,20.0310827991193,2,1,0.999544024467468,3.07262492179871,0.005561401196043,0,0.016807433974294,0,0.00385704031214118,0,0,0,0
4,90.06222026591,12/16/2015 17:18:24,30.0466645089897,2,1,0.999544024467468,3.10892653465271,0.008342117280796,0,0.025403734722608,0,0.00327363004907966,0,0,0,0
5,100.077747851093,12/16/2015 17:18:34,40.0621920841479,2,1,0.999544024467468,3.14020419120789,0.011122824229371,0,0.034093146135769,0,0.00298194889910519,0,0,0,0
6,110.093304192836,12/16/2015 17:18:44,50.0777485411775,2,1,0.999544024467468,3.1675922870636,0.013903545853581,0,0.042863806389316,0,0.00252814288251102,0,0,0,0
7,120.108879401528,12/16/2015 17:18:54,60.0933236446079,2,1,0.999544024467468,3.19206357002258,0.016684292494524,0,0.051706781053253,0,0.00223646173253655,0,0,0,0
8,130.124409718509,12/16/2015 17:19:04,70.1088540518136,2,1,0.999544024467468,3.21442770957947,0.019465007996056,0,0.060614713688285,0,0.00200953474268317,0,0,0,0
9,140.139963594115,12/16/2015 17:19:14,80.1244078271699,2,1,0.999723851680756,3.23484754562378,0.022245749867431,0,0.069582013984923,0,0.00187993049621582,0,0,0,0
10,150.155556095841,12/16/2015 17:19:24,90.1400004241324,2,1,0.999364197254181,3.25348448753357,0.025026513462449,0,0.078603739067864,0,0.00168542866595089,0,0,0,0
11,160.17101253899,12/16/2015 17:19:34,100.155456882319,2,1,0.999364197254181,3.2711489200592,0.027802878146047,0,0.087661586516232,0,0.00168542866595089,0,0,0,0
12,170.186662248073,12/16/2015 17:19:44,110.171106531253,2,1,0.999723851680756,3.28767919540405,0.030588011318805,0,0.096795218090722,0,0.00158820149954408,0,0,0,0
13,180.202272118019,12/16/2015 17:19:54,120.186716451323,2,1,0.999544024467468,3.30291295051575,0.033368788309339,0,0.105958715656915,0,0.00145854952279478,0,0,0,0
14,190.217782450269,12/16/2015 17:20:04,130.202226693348,2,1,0.999544024467468,3.31733632087708,0.036149550924744,0,0.115163678711159,0,0.00139374728314579,0,0,0,0
15,200.233295459179,12/16/2015 17:20:14,140.217739702259,2,1,0.999544024467468,3.33127355575562,0.038930257778832,0,0.124407748193069,0,0.0012965202331543,0,0,0,0
16,210.248852031496,12/16/2015 17:20:24,150.233296299638,2,1,0.999544024467468,3.34423828125,0.041711016108325,0,0.133689131308031,0,0.00119924545288086,0,0,0,0
17,220.264402263034,12/16/2015 17:20:34,160.248846521151,2,1,0.999544024467468,3.35655498504639,0.044491767934092,0,0.143005728406367,0,0.001166868256405,0,0,0,0
18,230.280045150141,12/16/2015 17:20:44,170.26448949347,2,1,0.999544024467468,3.36838531494141,0.047272513156429,0,0.152355806635148,0,0.00113444332964718,0,0,0,0
19,240.295512600682,12/16/2015 17:20:54,180.279956848774,2,1,0.999364197254181,3.37940549850464,0.050053227211958,0,0.161737739619962,0,0.00103721616324037,0,0,0,0
