Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
1,60.0151529598655,12/14/2015 09:33:41,60.0151536365494,1,1,0,3.23387503623962,0,0,0,0,0,0,0,0,0
2,70.0311839435083,12/14/2015 09:33:51,10.0155710282896,2,1,0.999364197254181,3.34569692611694,0.002780383384434,0,0.009274242098315,0,0.0014909744495526,0,0,0,0
3,80.0467493929151,12/14/2015 09:34:01,20.0311366631579,2,1,0.999364197254181,3.36125469207764,0.005560756676815,0,0.018598867096022,0,0.001166868256405,0,0,0,0
4,90.0622960355219,12/14/2015 09:34:11,30.0466830902284,2,1,0.999364197254181,3.3745436668396,0.008341138705323,0,0.027963293490446,0,0.00103721616324037,0,0,0,0
5,100.062310892879,12/14/2015 09:34:21,40.0466987094809,2,1,0.999364197254181,3.3866982460022,0.011117234336296,0,0.037348628478808,0,0.000972366309724748,0,0,0,0
6,110.077780293271,12/14/2015 09:34:31,50.0621673379525,2,1,0.999544024467468,3.39836645126343,0.013897626387711,0,0.046781141488056,0,0.000939941382966936,0,0,0,0
7,120.093384338723,12/14/2015 09:34:41,60.0777714385413,2,1,0.999544024467468,3.40873837471008,0.016678061856403,0,0.056244310314337,0,0.000810289406217635,0,0,0,0
8,130.108888560767,12/14/2015 09:34:51,70.0932757056984,2,1,0.999364197254181,3.41894817352295,0.019458478614397,0,0.065736443581585,0,0.000810289406217635,0,0,0,0
9,140.124450010221,12/14/2015 09:35:01,80.1088370950018,2,1,0.999364197254181,3.42867183685303,0.022238883498808,0,0.075256179711754,0,0.000745487224776298,0,0,0,0
10,150.140009073736,12/14/2015 09:35:11,90.1243961134053,2,1,0.999364197254181,3.43790936470032,0.025019284595088,0,0.084802297733878,0,0.000713109970092773,0,0,0,0
11,160.15558489395,12/14/2015 09:35:21,100.139971983744,2,1,0.999364197254181,3.44666051864624,0.027799722360592,0,0.094373850825303,0,0.000648260116577148,0,0,0,0
12,170.171159410922,12/14/2015 09:35:32,110.155546651089,2,1,0.999544024467468,3.45557379722595,0.03058015939903,0,0.103969652577553,0,0.000680637371260673,0,0,0,0
13,180.186731567018,12/14/2015 09:35:42,120.171118907435,2,1,0.999364197254181,3.46351480484009,0.033360622303848,0,0.11358886815823,0,0.000615835189819336,0,0,0,0
14,190.20223772889,12/14/2015 09:35:52,130.186624803646,2,1,0.999184370040894,3.47145581245422,0.036141086337254,0,0.12323043358932,0,0.000615835189819336,0,0,0,0
15,200.217807930121,12/14/2015 09:36:02,140.202195105127,2,1,0.999364197254181,3.47907257080078,0.038921535476156,0,0.132893500993735,0,0.000550985336303711,0,0,0,0
16,210.233362527523,12/14/2015 09:36:12,150.217749637367,2,1,0.999364197254181,3.48668956756592,0.041701996987637,0,0.142577405836707,0,0.000615835189819336,0,0,0,0
17,220.248918829166,12/14/2015 09:36:22,160.233306009184,2,1,0.999544024467468,3.4936580657959,0.0444824071225,0,0.152281303821458,0,0.000583410263061523,0,0,0,0
18,230.264496153122,12/14/2015 09:36:32,170.248883483515,2,1,0.999544024467468,3.50046467781067,0.047262851597243,0,0.162004534088678,0,0.000551033008377999,0,0,0,0
19,240.280067171387,12/14/2015 09:36:42,180.264454451655,2,1,0.999364197254181,3.50678491592407,0.050043298573745,0,0.171746289534432,0,0.000453758228104562,0,0,0,0
20,250.295585157684,12/14/2015 09:36:52,190.279972267527,2,1,0.999364197254181,3.51310539245605,0.052823685118201,0,0.181505582723976,0,0.000486183154862374,0,0,0,0
21,260.311218225356,12/14/2015 09:37:02,200.295605340212,2,1,0.999364197254181,3.51910161972046,0.055604152835368,0,0.191282323801508,0,0.000453758228104562,0,0,0,0
